ID,FAM_ID,FAM_ID2,SUBJ_ID,IMMGROUP,SEX,RELATION,IMM_YR,AGE,HD_LNG,HD_WDT,BIZYG,STATURE,CEPHALIC,WFI,EYECOLOR,HAIRCOL,GENERAT,USBORN,PAGE_NUM
12672,375,375_459,1876,7,0,D,1893,20,.,145,127,157.5,.,87.59,,,1,0,459
12673,375,375_459,1874,7,0,D,-999,16,185,151,133,154,81.62,88.08,,,1,1,459
12674,57,57_459,206,7,0,M,1891,31,181,143,132,156.2,79.01,92.31,,,0,0,459
12675,57,57_459,207,7,1,S,-999,11.5,173,146,125,132.1,84.39,85.62,,,1,1,459
12676,57,57_459,208,7,0,D,-999,10,173,138,119,125,79.77,86.23,,,1,1,459
12677,233,233_459,1220,7,0,M,1889,26,175,139,125,161.5,79.43,89.93,,,0,0,459
12678,233,233_459,1222,7,1,S,-999,8,170,139,113,125,81.76,81.29,,,1,1,459
12679,233,233_459,1221,7,1,S,-999,6,178,146,124,119.4,82.02,84.93,,,1,1,459
12680,73,73_459,335,7,0,M,1888,38,191,153,137,153,80.1,89.54,,,0,0,459
12681,73,73_459,337,7,1,S,-999,3,170,142,109,93,83.53,76.76,,,1,1,459
12682,73,73_459,336,7,0,D,-999,8,170,144,119,123,84.71,82.64,,,1,1,459
12683,42,42_459,184,7,0,M,1901,50,187,150,136,155,80.21,90.67,,,0,0,459
12684,42,42_459,186,7,0,D,1901,21,174,150,128,135.2,86.21,85.33,,,1,0,459
12685,42,42_459,185,7,0,D,1901,11,183,153,134,150.5,83.61,87.58,,,1,0,459
12686,410,410_459,1995,7,0,M,1891,36,178,143,128,145.5,80.34,89.51,,,0,0,459
12687,410,410_459,1993,7,1,S,-999,7,163,134,105,103,82.21,78.36,,,1,1,459
12688,410,410_459,1994,7,1,S,-999,5,172,136,105,96,79.07,77.21,,,1,1,459
12689,71,71_459,289,7,0,M,1903,50,184,148,131,155,80.43,88.51,,,0,0,459
12690,71,71_459,290,7,0,D,1903,19,177,145,131,153,81.92,90.34,,,1,0,459
12691,71,71_459,291,7,0,D,1903,14,182,148,131,149.5,81.32,88.51,,,1,0,459
12692,76,76_459,560,7,0,M,1904,30,185,149,138,157.5,80.54,92.62,,,0,0,459
12693,76,76_459,561,7,1,S,1904,10,175,145,126,133.9,82.86,86.9,,,1,0,459
12694,76,76_459,562,7,0,D,-999,5,170,140,115,100.8,82.35,82.14,,,1,1,459
12695,189,189_460,833,7,0,M,1904,22,191,154,134,161,80.63,87.01,,,0,0,460
12696,189,189_460,834,7,1,S,-999,3,168,142,108,92,84.52,76.06,,,1,1,460
12697,189,189_460,835,7,1,S,-999,0.75,153,134,96,75,87.58,71.64,,,1,1,460
12698,35,35_460,183,7,0,M,1890,50,180,145,138,158.5,80.56,95.17,,,0,0,460
12699,35,35_460,179,7,1,S,-999,11,185,145,125,141,78.38,86.21,,,1,1,460
12700,35,35_460,182,7,0,D,1890,25,176,146,133,161,82.95,91.1,,,1,0,460
12701,83,83_460,490,7,0,M,1904,31,180,145,126,151,80.56,86.9,,,0,0,460
12702,83,83_460,482,7,1,S,1904,8,187,147,123,124.5,78.61,83.67,,,1,0,460
12703,83,83_460,485,7,1,S,1904,5,173,145,120,113.5,83.82,82.76,,,1,0,460
12704,411,411_460,1996,7,0,M,1874,45,193,156,144,149.5,80.83,92.31,,,0,0,460
12705,411,411_460,1997,7,0,D,-999,23,183,149,125,159.5,81.42,83.89,,,1,1,460
12706,411,411_460,1999,7,0,D,-999,17,188,148,124,153,78.72,83.78,,,1,1,460
12707,18,18_460,98,7,0,M,1906,40,180,146,131,154,81.11,89.73,,,0,0,460
12708,18,18_460,99,7,1,S,1906,8,166,141,117,110,84.94,82.98,,,1,0,460
12709,18,18_460,100,7,0,D,1906,5,170,145,112,106,85.29,77.24,,,1,0,460
12710,362,362_460,1831,7,0,M,1881,42,181,147,134,156,81.22,91.16,,,0,0,460
12711,362,362_460,1830,7,1,S,-999,17.5,189,144,131,171,76.19,90.97,,,1,1,460
12712,362,362_460,1829,7,1,S,-999,13,183,142,124,143,77.6,87.32,,,1,1,460
12713,57,57_460,247,7,0,M,1887,51,176,143,124,153.5,81.25,86.71,,,0,0,460
12714,57,57_460,249,7,1,S,1887,22,185,150,133,160,81.08,88.67,,,1,0,460
12715,57,57_460,248,7,0,D,1887,23,179,143,129,163.5,79.89,90.21,,,1,0,460
12716,190,190_460,838,7,0,M,1897,25,180,147,131,158,81.67,89.12,,,0,0,460
12717,190,190_460,836,7,1,S,-999,4,158,142,111,93,89.87,78.17,,,1,1,460
12718,190,190_460,837,7,0,D,-999,2,161,133,112,77,82.61,84.21,,,1,1,460
12719,344,344_460,1750,7,0,M,1891,52,186,152,130,143,81.72,85.53,,,0,0,460
12720,344,344_460,1748,7,1,S,-999,15,196,159,138,165,81.12,86.79,,,1,1,460
12721,344,344_460,1747,7,1,S,-999,10,183,151,125,135,82.51,82.78,,,1,1,460
12722,198,198_461,864,7,0,M,1900,27,184,151,122,142,82.07,80.79,,,0,0,461
12723,198,198_461,863,7,0,D,-999,7,173,146,120,105,84.39,82.19,,,1,1,461
12724,198,198_461,862,7,0,D,-999,2,168,133,106,81,79.17,79.7,,,1,1,461
12725,282,282_461,1492,7,0,M,1904,40,180,148,133,155.5,82.22,89.86,,,0,0,461
12726,282,282_461,1490,7,1,S,1904,13,167,146,126,130,87.43,86.3,,,1,0,461
12727,282,282_461,1491,7,0,D,1904,14,177,149,126,143,84.18,84.56,,,1,0,461
12728,63,63_461,230,7,0,M,1898,34,185,152,130,149,82.16,85.53,,,0,0,461
12729,63,63_461,231,7,1,S,-999,6.5,182,147,116,109,80.77,78.91,,,1,1,461
12730,63,63_461,232,7,0,D,-999,5.5,168,140,114,101.5,83.33,81.43,,,1,1,461
12731,24,24_461,120,7,0,M,1899,45,182,150,136,141,82.42,90.67,,,0,0,461
12732,24,24_461,121,7,0,D,1899,17,180,149,132,146.5,82.78,88.59,,,1,0,461
12733,24,24_461,122,7,0,D,1899,16,177,149,130,149,84.18,87.25,,,1,0,461
12734,56,56_461,272,7,0,M,1905,50,176,145,124,153,82.39,85.52,,,0,0,461
12735,56,56_461,274,7,1,S,1905,26,186,155,131,165,83.33,84.52,,,1,0,461
12736,56,56_461,273,7,1,S,1905,18,186,147,130,173,79.03,88.44,,,1,0,461
12737,84,84_461,192,7,0,M,1902,29,176,145,122,156.8,82.39,84.14,,,0,0,461
12738,84,84_461,193,7,1,S,1902,9.5,176,138,117,128,78.41,84.78,,,1,0,461
12739,84,84_461,194,7,1,S,-999,6,169,135,113,105,79.88,83.7,,,1,1,461
12740,286a,286a_461,1517,7,0,M,1895,28,176,145,125,161.5,82.39,86.21,,,0,0,461
12741,286a,286a_461,1520,7,1,S,-999,7.5,179,144,119,120,80.45,82.64,,,1,1,461
12742,286a,286a_461,1521,7,1,S,-999,4.5,174,139,116,103,79.89,83.45,,,1,1,461
12743,300,300_461,1576,7,0,M,1890,40,179,148,131,157,82.68,88.51,,,0,0,461
12744,300,300_461,1573,7,0,D,1890,19,178,146,127,153,82.02,86.99,,,1,0,461
12745,300,300_461,1574,7,0,D,-999,11,174,146,126,137.5,83.91,86.3,,,1,1,461
12746,286,286_461,1516,7,0,M,1895,50,181,150,133,150,82.87,88.67,,,0,0,461
12747,286,286_461,1517,7,0,D,1895,28,176,145,125,161.5,82.39,86.21,,,1,0,461
12748,286,286_461,1513,7,0,D,1897,13,173,141,124,144,81.5,87.94,,,1,0,461
12749,49,49_462,176,7,0,M,1906,27,175,145,139,151,82.86,95.86,,,0,0,462
12750,49,49_462,178,7,1,S,1903,10,170,140,118,125.8,82.35,84.29,,,1,0,462
12751,49,49_462,177,7,0,D,1903,11,169,139,118,139,82.25,84.89,,,1,0,462
12752,18,18_462,543,7,0,M,1899,.,181,150,133,151,82.87,88.67,,,0,0,462
12753,18,18_462,545,7,1,S,-999,10,176,141,121,126,80.11,85.82,,,1,1,462
12754,18,18_462,544,7,0,D,-999,8,176,140,120,118,79.55,85.71,,,1,1,462
12755,78,78_462,546,7,0,M,1891,38,170,141,123,141,82.94,87.23,,,0,0,462
12756,78,78_462,547,7,1,S,-999,13,171,148,121,131,86.55,81.76,,,1,1,462
12757,78,78_462,548,7,1,S,-999,9,173,135,117,120,78.03,86.67,,,1,1,462
12758,367,367_462,1841,7,0,M,1881,40,182,151,131,147,82.97,86.75,,,0,0,462
12759,367,367_462,1840,7,1,S,-999,14,183,158,134,149,86.34,84.81,,,1,1,462
12760,367,367_462,1842,7,0,D,-999,16,186,148,128,147,79.57,86.49,,,1,1,462
12761,105,105_462,612,7,0,M,1899,25,188,156,134,157,82.98,85.9,,,0,0,462
12762,105,105_462,611,7,0,D,-999,10,166,144,120,136,86.75,83.33,,,1,1,462
12763,105,105_462,613,7,0,D,-999,9,164,147,120,131,89.63,81.63,,,1,1,462
12764,128,128_462,589,7,0,M,1909,30,170,141,126,149,82.94,89.36,,,0,0,462
12765,128,128_462,590,7,1,S,1909,2,152,132,105,94,86.84,79.55,,,1,0,462
12766,128,128_462,591,7,0,D,1909,3,154,144,110,94,93.51,76.39,,,1,0,462
12767,122,122_462,694,7,0,M,1907,52,171,142,130,155.5,83.04,91.55,,,0,0,462
12768,122,122_462,693,7,0,D,1904,18,173,148,134,149,85.55,90.54,,,1,0,462
12769,122,122_462,695,7,0,D,1904,16,175,148,132,154,84.57,89.19,,,1,0,462
12770,52,52_462,225,7,0,M,1907,35,190,158,143,157.7,83.16,90.51,,,0,0,462
12771,52,52_462,226,7,1,S,1907,8,181,150,126,118,82.87,84,,,1,0,462
12772,52,52_462,227,7,0,D,1907,7,177,150,128,120.2,84.75,85.33,,,1,0,462
12773,81,81_462,182,7,0,M,1908,38,180,150,132,161.5,83.33,88,,,0,0,462
12774,81,81_462,183,7,1,S,1909,16,178,148,126,145.9,83.15,85.14,,,1,0,462
12775,81,81_462,184,7,0,D,1909,10,176,147,120,125.5,83.52,81.63,,,1,0,462
12776,29,29_463,116,7,0,M,1906,32,180,150,132,160.8,83.33,88,,,0,0,463
12777,29,29_463,118,7,1,S,1906,5,170,142,116,111.8,83.53,81.69,,,1,0,463
12778,29,29_463,117,7,0,D,1906,8,166,144,120,122.9,86.75,83.33,,,1,0,463
12779,26,26_463,127,7,0,M,1892,34,180,150,135,160,83.33,90,,,0,0,463
12780,26,26_463,128,7,0,D,-999,10,186,157,128,141,84.41,81.53,,,1,1,463
12781,26,26_463,129,7,0,D,-999,7.5,174,143,120,119,82.18,83.92,,,1,1,463
12782,77,77_463,354,7,0,M,1899,3,181,151,134,155.9,83.43,88.74,,,0,0,463
12783,77,77_463,356,7,1,S,-999,8,178,139,120,121.5,78.09,86.33,,,1,1,463
12784,77,77_463,355,7,0,D,1899,12,182,153,127,150.8,84.07,83.01,,,1,0,463
12785,58,58_463,250,7,0,M,1894,40,181,151,131,143.5,83.43,86.75,,,0,0,463
12786,58,58_463,251,7,0,D,-999,13,180,144,126,143,80,87.5,,,1,1,463
12787,58,58_463,252,7,0,D,-999,11,172,151,128,130.5,87.79,84.77,,,1,1,463
12788,125,125_463,570,7,0,M,1904,36,176,147,132,155,83.52,89.8,,,0,0,463
12789,125,125_463,572,7,1,S,1905,11,180,147,126,142,81.67,85.71,,,1,0,463
12790,125,125_463,571,7,0,D,-999,4,168,139,110,110,82.74,79.14,,,1,1,463
12791,22,22_463,87,7,0,M,1907,65,182,152,130,150.9,83.52,85.53,,,0,0,463
12792,22,22_463,88,7,1,S,1906,24,188,159,139,165.8,84.57,87.42,,,1,0,463
12793,22,22_463,90,7,0,D,1907,20,187,150,134,157.8,80.21,89.33,,,1,0,463
12794,6,6_463,23,7,0,M,1902,40,177,148,138,158,83.62,93.24,,,0,0,463
12795,6,6_463,29,7,1,S,1902,7,180,148,125,124,82.22,84.46,,,1,0,463
12796,6,6_463,30,7,0,D,1902,10,171,145,123,132,84.8,84.83,,,1,0,463
12797,14,14_463,54,7,0,M,1878,42,183,153,139,145.5,83.61,90.85,,,0,0,463
12798,14,14_463,55,7,1,S,-999,20,189,152,135,162.7,80.42,88.82,,,1,1,463
12799,14,14_463,56,7,1,S,-999,13,181,151,128,146.8,83.43,84.77,,,1,1,463
12800,117,117_463,534,7,0,M,1902,26,178,149,146,154,83.71,97.99,,,0,0,463
12801,117,117_463,535,7,1,S,-999,1,158,132,103,76,83.54,78.03,,,1,1,463
12802,117,117_463,533,7,0,D,-999,4,168,136,108,101,80.95,79.41,,,1,1,463
12803,28,28_464,123,7,0,M,1888,32,180,151,130,159,83.89,86.09,,,0,0,464
12804,28,28_464,121,7,1,S,-999,10,171,151,124,138.2,88.3,82.12,,,1,1,464
12805,28,28_464,122,7,0,D,-999,5,167,138,.,107.8,82.63,.,,,1,1,464
12806,147,147_464,680,7,0,M,1901,30,181,152,129,148,83.98,84.87,,,0,0,464
12807,147,147_464,682,7,1,S,-999,4,170,142,113,105,83.53,79.58,,,1,1,464
12808,147,147_464,681,7,1,S,-999,1,161,136,101,80,84.47,74.26,,,1,1,464
12809,20,20_464,75,7,0,M,1904,50,181,152,142,155,83.98,93.42,,,0,0,464
12810,20,20_464,76,7,0,D,1904,18,184,145,132,162,78.8,91.03,,,1,0,464
12811,20,20_464,77,7,0,D,1904,13,169,139,120,142,82.25,86.33,,,1,0,464
12812,167,167_464,908,7,0,M,1896,31,183,154,144,164.5,84.15,93.51,,,0,0,464
12813,167,167_464,906,7,1,S,-999,10,180,142,122,131.5,78.89,85.92,,,1,1,464
12814,167,167_464,907,7,0,D,-999,8,163,140,110,111.5,85.89,78.57,,,1,1,464
12815,159,159_464,725,7,0,M,1902,23,182,153,136,153,84.07,88.89,,,0,0,464
12816,159,159_464,727,7,1,S,-999,1,151,135,92,.,89.4,68.15,,,1,1,464
12817,159,159_464,726,7,0,D,-999,4,171,142,105,93,83.04,73.94,,,1,1,464
12818,152,152_464,703,7,0,M,1901,23,177,149,130,147,84.18,87.25,,,0,0,464
12819,152,152_464,702,7,1,S,-999,0.66,140,117,95,.,83.57,81.2,,,1,1,464
12820,152,152_464,701,7,0,D,-999,2,146,132,102,75,90.41,77.27,,,1,1,464
12821,430,430_464,2068,7,0,M,1890,38,171,144,136,145,84.21,94.44,,,0,0,464
12822,430,430_464,2067,7,0,D,-999,15,180,146,133,153,81.11,91.1,,,1,1,464
12823,430,430_464,2069,7,0,D,-999,8,174,143,119,115,82.18,83.22,,,1,1,464
12824,52,52_464,185,7,0,M,1902,35,178,150,135,155.5,84.27,90,,,0,0,464
12825,52,52_464,186,7,0,D,1902,12.5,174,144,121,138,82.76,84.03,,,1,0,464
12826,52,52_464,187,7,0,D,1902,10.5,169,143,123,120.5,84.62,86.01,,,1,0,464
12827,902,902_464,878,7,0,M,1905,33,187,158,140,151,84.49,88.61,,,0,0,464
12828,902,902_464,880,7,0,D,1905,7,176,145,119,117,82.39,82.07,,,1,0,464
12829,902,902_464,879,7,0,D,-999,0.25,131,116,87,.,88.55,75,,,1,1,464
12830,29,29_465,152,7,0,M,1899,56,174,147,137,156.5,84.48,93.2,,,0,0,465
12831,29,29_465,150,7,0,D,1899,28,173,147,129,149,84.97,87.76,,,1,0,465
12832,29,29_465,151,7,0,D,1899,20,169,146,128,155,86.39,87.67,,,1,0,465
12833,182,182_465,806,7,0,M,1892,31,182,154,135,165,84.62,87.66,,,0,0,465
12834,182,182_465,808,7,1,S,-999,4,176,147,112,114,83.52,76.19,,,1,1,465
12835,182,182_465,807,7,0,D,-999,14,174,145,121,147,83.33,83.45,,,1,1,465
12836,45,45_465,166,7,0,M,1892,32,178,151,129,164.8,84.83,85.43,,,0,0,465
12837,45,45_465,167,7,0,D,-999,7,165,139,113,107.9,84.24,81.29,,,1,1,465
12838,45,45_465,168,7,0,D,-999,5,170,139,116,98.3,81.76,83.45,,,1,1,465
12839,40,40_465,147,7,0,M,1907,36,186,158,138,165.3,84.95,87.34,,,0,0,465
12840,40,40_465,149,7,1,S,1907,6,168,144,117,105,85.71,81.25,,,1,0,465
12841,40,40_465,148,7,0,D,1907,8,167,140,118,.,83.83,84.29,,,1,0,465
12842,43,43_465,161,7,0,M,1898,40,180,153,140,155,85,91.5,,,0,0,465
12843,43,43_465,162,7,0,D,1898,14,175,149,131,154.8,85.14,87.92,,,1,0,465
12844,43,43_465,163,7,0,D,-999,10.5,172,150,127,134.5,87.21,84.67,,,1,1,465
12845,79,79_465,359,7,0,M,1909,36,189,161,138,151,85.19,85.71,,,0,0,465
12846,79,79_465,361,7,1,S,1909,3,170,149,135,96,87.65,90.6,,,1,0,465
12847,79,79_465,360,7,0,D,-999,0.41,141,116,87,.,82.27,75,,,1,1,465
12848,265,265_465,1388,7,0,M,1906,46,190,162,135,150,85.26,83.33,,,0,0,465
12849,265,265_465,1387,7,0,D,1905,21,186,148,130,161,79.57,87.84,,,1,0,465
12850,265,265_465,1386,7,0,D,1905,19,195,150,133,157,76.92,88.67,,,1,0,465
12851,7,7_465,33,7,0,M,1889,24,171,146,131,151,85.38,89.73,,,0,0,465
12852,7,7_465,35,7,1,S,-999,5,172,136,116,99.5,79.07,85.29,,,1,1,465
12853,7,7_465,34,7,0,D,-999,6.5,174,138,118,118.5,79.31,85.51,,,1,1,465
12854,13,13_465,523,7,0,M,1884,46,185,158,146,150.8,85.41,92.41,,,0,0,465
12855,13,13_465,525,7,1,S,-999,13,180,158,133,154.3,87.78,84.18,,,1,1,465
12856,13,13_465,524,7,0,D,-999,17,181,143,130,154,79.01,90.91,,,1,1,465
12857,263,263_466,1376,7,0,M,1904,36,171,146,127,154.5,85.38,86.99,,,0,0,466
12858,263,263_466,1374,7,0,D,1904,19,166,143,126,131.5,86.14,88.11,,,1,0,466
12859,263,263_466,1375,7,0,D,1904,16,173,154,138,158.5,89.02,89.61,,,1,0,466
12860,47,47_466,171,7,0,M,1906,49,173,148,128,138.2,85.55,86.49,,,0,0,466
12861,47,47_466,173,7,1,S,1906,5,180,152,118,106,84.44,77.63,,,1,0,466
12862,47,47_466,172,7,0,D,1906,9,175,145,118,121.9,82.86,81.38,,,1,0,466
12863,9,9_466,34,7,0,M,1902,44,172,147,133,156.5,85.47,90.48,,,0,0,466
12864,9,9_466,36,7,0,D,1902,22,171,143,128,165.8,83.63,89.51,,,1,0,466
12865,9,9_466,35,7,0,D,1902,12,174,148,126,158.9,85.06,85.14,,,1,0,466
12866,176,176_466,953,7,0,M,1903,32,175,150,130,156.5,85.71,86.67,,,0,0,466
12867,176,176_466,951,7,1,S,1903,12,170,145,126,133.5,85.29,86.9,,,1,0,466
12868,176,176_466,952,7,1,S,-999,6,172,144,105,106,83.72,72.92,,,1,1,466
12869,276,276_466,1465,7,0,M,1908,50,175,150,132,148,85.71,88,,,0,0,466
12870,276,276_466,1464,7,0,D,1908,22,178,152,134,163,85.39,88.16,,,1,0,466
12871,276,276_466,1460,7,0,D,1908,10,163,147,118,126.5,90.18,80.27,,,1,0,466
12872,75,75_466,341,7,0,M,1897,29,171,147,129,143,85.96,87.76,,,0,0,466
12873,75,75_466,342,7,1,S,-999,2,162,140,105,87,86.42,75,,,1,1,466
12874,75,75_466,343,7,1,S,-999,1.5,151,132,100,80,87.42,75.76,,,1,1,466
12875,13a,13a_466,71,7,0,M,1883,53,180,155,136,153,86.11,87.74,,,0,0,466
12876,13a,13a_466,72,7,1,S,1883,23,181,152,138,167,83.98,90.79,,,1,0,466
12877,13a,13a_466,70,7,1,S,-999,7,180,143,121,127,79.44,84.62,,,1,1,466
12878,11,11_466,515,7,0,M,1893,40,180,155,136,153,86.11,87.74,,,0,0,466
12879,11,11_466,517,7,1,S,-999,13,182,151,131,142.9,82.97,86.75,,,1,1,466
12880,11,11_466,516,7,0,D,1893,17,178,148,131,157,83.15,88.51,,,1,0,466
12881,415,415_466,2008,7,0,M,1893,42,181,156,136,162,86.19,87.18,,,0,0,466
12882,415,415_466,2009,7,0,D,1893,18,178,150,130,162.5,84.27,86.67,,,1,0,466
12883,415,415_466,2010,7,0,D,-999,13,176,151,125,148,85.8,82.78,,,1,1,466
12884,187b,187b_467,824,7,0,M,1899,30,177,153,126,155,86.44,82.35,,,0,0,467
12885,187b,187b_467,826,7,0,D,-999,4,172,140,112,102,81.4,80,,,1,1,467
12886,187b,187b_467,825,7,0,D,-999,1,160,138,97,.,86.25,70.29,,,1,1,467
12887,110,110_467,644,7,0,M,1903,50,178,154,135,144,86.52,87.66,,,0,0,467
12888,110,110_467,642,7,1,S,1903,11,176,149,118,129,84.66,79.19,,,1,0,467
12889,110,110_467,643,7,0,D,1903,12,170,150,116,140,88.24,77.33,,,1,0,467
12890,302,302_467,1579,7,0,M,1894,40,178,154,137,158,86.52,88.96,,,0,0,467
12891,302,302_467,1577,7,0,D,-999,13,184,145,126,147,78.8,86.9,,,1,1,467
12892,302,302_467,1578,7,0,D,-999,13,184,142,123,149,77.17,86.62,,,1,1,467
12893,21,21_467,88,7,0,M,1891,41,181,157,138,153.4,86.74,87.9,,,0,0,467
12894,21,21_467,87,7,1,S,1891,18,191,147,130,164,76.96,88.44,,,1,0,467
12895,21,21_467,86,7,0,D,-999,13,183,151,128,149.5,82.51,84.77,,,1,1,467
12896,154a,154a_467,707,7,0,M,1906,28,170,148,140,154,87.06,94.59,,,0,0,467
12897,154a,154a_467,708,7,1,S,1906,6,161,140,109,102,86.96,77.86,,,1,0,467
12898,154a,154a_467,706,7,1,S,-999,1,156,135,97,77,86.54,71.85,,,1,1,467
12899,80,80_467,362,7,0,M,1905,34,177,154,131,144,87.01,85.06,,,0,0,467
12900,80,80_467,364,7,1,S,-999,2,166,139,110,82,83.73,79.14,,,1,1,467
12901,80,80_467,363,7,0,D,-999,0.5,144,121,98,.,84.03,80.99,,,1,1,467
12902,54,54_467,276,7,0,M,1892,37,179,156,140,165.5,87.15,89.74,,,0,0,467
12903,54,54_467,271,7,1,S,-999,13,182,153,130,159,84.07,84.97,,,1,1,467
12904,54,54_467,272,7,1,S,-999,8.5,176,150,124,134,85.23,82.67,,,1,1,467
12905,75,75_467,343,7,0,M,1902,40,176,153,134,157.6,86.93,87.58,,,0,0,467
12906,75,75_467,344,7,0,D,1902,19,179,157,138,156.9,87.71,87.9,,,1,0,467
12907,75,75_467,345,7,0,D,1902,16,180,149,137,156.8,82.78,91.95,,,1,0,467
12908,96,96_467,389,7,0,M,1905,28,177,155,134,153.5,87.57,86.45,,,0,0,467
12909,96,96_467,390,7,1,S,1905,7,160,148,122,112,92.5,82.43,,,1,0,467
12910,96,96_467,391,7,1,S,1905,5,172,148,.,105.5,86.05,.,,,1,0,467
12911,16,16_468,65,7,0,M,1875,48,178,156,134,153,87.64,85.9,,,0,0,468
12912,16,16_468,66,7,1,S,-999,7,175,141,117,114.5,80.57,82.98,,,1,1,468
12913,16,16_468,67,7,0,D,-999,10,169,145,122,129.5,85.8,84.14,,,1,1,468
12914,83,83_468,371,7,0,M,1905,27,174,153,135,148,87.93,88.24,,,0,0,468
12915,83,83_468,372,7,1,S,-999,4,163,138,104,80,84.66,75.36,,,1,1,468
12916,83,83_468,373,7,1,S,-999,4,167,138,105,92,82.63,76.09,,,1,1,468
12917,9,9_468,40,7,0,M,1896,28,180,159,142,160.5,88.33,89.31,,,0,0,468
12918,9,9_468,39,7,0,D,-999,8.5,165,152,123,134,92.12,80.92,,,1,1,468
12919,9,9_468,41,7,0,D,-999,6.5,165,148,118,107.5,89.7,79.73,,,1,1,468
12920,26,26_468,144,7,0,M,1885,36,175,157,141,161,89.71,89.81,,,0,0,468
12921,26,26_468,142,7,1,S,-999,18,187,148,135,176.5,79.14,91.22,,,1,1,468
12922,26,26_468,141,7,0,D,-999,12,180,141,124,129.5,78.33,87.94,,,1,1,468
12923,32,32_468,161,7,0,M,1899,30,176,158,136,150,89.77,86.08,,,0,0,468
12924,32,32_468,160,7,0,D,-999,7,177,145,124,115,81.92,85.52,,,1,1,468
12925,32,32_468,162,7,0,D,-999,4,173,142,116,98,82.08,81.69,,,1,1,468
12926,178,178_468,799,7,0,M,1902,32,175,158,136,155,90.29,86.08,,,0,0,468
12927,178,178_468,797,7,1,S,1902,13,177,154,125,149,87.01,81.17,,,1,0,468
12928,178,178_468,798,7,0,D,-999,1,153,132,107,82,86.27,81.06,,,1,1,468
12929,8,8_468,31,7,0,M,1899,45,171,131,127,142,76.61,96.95,,,0,0,468
12930,8,8_468,32,7,1,S,1899,21,181,141,127,158.5,77.9,90.07,,,1,0,468
12931,80,80_468,321,7,0,M,1900,26,182,140,122,150,76.92,87.14,,,0,0,468
12932,80,80_468,322,7,1,S,-999,6.5,167,144,118,108,86.23,81.94,,,1,1,468
12933,208,208_468,1109,7,0,M,1891,62,188,146,129,137,77.66,88.36,,,0,0,468
12934,208,208_468,1108,7,0,D,1891,24,180,150,130,157.5,83.33,86.67,,,1,0,468
12935,143,143_468,664,7,0,M,1903,.,176,137,117,156,77.84,85.4,,,0,0,468
12936,143,143_468,663,7,1,S,-999,0.66,145,123,94,.,84.83,76.42,,,1,1,468
12937,24,24_469,96,7,0,M,1906,36,187,146,134,153.5,78.07,91.78,,,0,0,469
12938,24,24_469,97,7,0,D,1906,6.5,171,142,119,115.2,83.04,83.8,,,1,0,469
12939,72,72_469,266,7,0,M,1908,27,180,142,138,155.5,78.89,97.18,,,0,0,469
12940,72,72_469,267,7,0,D,1908,.,167,149,125,124.8,89.22,83.89,,,1,0,469
12941,86a,86a_469,383,7,0,M,1905,52,185,147,131,159,79.46,89.12,,,0,0,469
12942,86a,86a_469,386,7,0,D,1904,25,181,147,128,151,81.22,87.07,,,1,0,469
12943,58,58_469,209,7,0,M,1908,46,185,147,131,157.5,79.46,89.12,,,0,0,469
12944,58,58_469,210,7,1,S,1908,13,189,148,120,141.5,78.31,81.08,,,1,0,469
12945,48,48_469,174,7,0,M,1907,29,177,141,124,149.3,79.66,87.94,,,0,0,469
12946,48,48_469,175,7,1,S,1907,5,170,146,115,97.5,85.88,78.77,,,1,0,469
12947,170,170_469,769,7,0,M,1903,.,182,145,130,152,79.67,89.66,,,0,0,469
12948,170,170_469,768,7,1,S,-999,4,163,145,105,80,88.96,72.41,,,1,1,469
12949,343a,343a_469,1783,7,0,M,-999,28,178,142,129,160,79.78,90.85,,,0,1,469
12950,343a,343a_469,1782,7,1,S,-999,8,173,143,120,122,82.66,83.92,,,1,1,469
12951,343b,343b_469,1788,7,0,M,-999,30,179,143,129,162,79.89,90.21,,,0,1,469
12952,343b,343b_469,1786,7,0,D,-999,8,173,139,120,123,80.35,86.33,,,1,1,469
12953,404,404_469,1973,7,0,M,1888,37,179,143,134,155,79.89,93.71,,,0,0,469
12954,404,404_469,1974,7,0,D,-999,15,173,139,124,.,80.35,89.21,,,1,1,469
12955,211,211_469,1118,7,0,M,1905,36,189,151,126,153,79.89,83.44,,,0,0,469
12956,211,211_469,1122,7,0,D,1905,9,163,146,114,120.5,89.57,78.08,,,1,0,469
12957,46,46_469,169,7,0,M,1887,42,179,143,130,152.8,79.89,90.91,,,0,0,469
12958,46,46_469,170,7,0,D,-999,11.5,178,141,119,141.2,79.21,84.4,,,1,1,469
12959,6,6_469,18,7,0,M,1907,42,184,147,130,156.5,79.89,88.44,,,0,0,469
12960,6,6_469,19,7,1,S,1907,6,170,141,115,105,82.94,81.56,,,1,0,469
12961,268,268_470,1414,7,0,M,1902,64,175,140,135,164.5,80,96.43,,,0,0,470
12962,268,268_470,1411,7,0,D,1896,45,175,146,125,150.5,83.43,85.62,,,1,0,470
12963,39,39_470,145,7,0,M,1908,29,180,144,133,155.8,80,92.36,,,0,0,470
12964,39,39_470,146,7,0,D,1908,5,170,144,116,101.5,84.71,80.56,,,1,0,470
12965,33,33_470,130,7,0,M,1903,39,179,144,132,140.8,80.45,91.67,,,0,0,470
